MTU (CET/CEST),Generation - Solar  [MW] Day Ahead/ Italy (IT),Generation - Solar  [MW] Intraday / Italy (IT),Generation - Solar  [MW] Current / Italy (IT),Generation - Wind Offshore  [MW] Day Ahead/ Italy (IT),Generation - Wind Offshore  [MW] Intraday / Italy (IT),Generation - Wind Offshore  [MW] Current / Italy (IT),Generation - Wind Onshore  [MW] Day Ahead/ Italy (IT),Generation - Wind Onshore  [MW] Intraday / Italy (IT),Generation - Wind Onshore  [MW] Current / Italy (IT)
11.01.2022 10:00 - 11.01.2022 11:00,4709,4709,4715,N/A,n/e,n/e,6530,6568,6530
11.01.2022 11:00 - 11.01.2022 12:00,5953,5953,5984,N/A,n/e,n/e,6579,6612,6579
11.01.2022 12:00 - 11.01.2022 13:00,6320,6320,6369,N/A,n/e,n/e,6631,6690,6631
11.01.2022 13:00 - 11.01.2022 14:00,5933,5933,5985,N/A,n/e,n/e,6563,6649,6563
11.01.2022 14:00 - 11.01.2022 15:00,4675,4675,4744,N/A,n/e,n/e,6559,6618,6559
11.01.2022 15:00 - 11.01.2022 16:00,2614,2614,2685,N/A,n/e,n/e,6514,6561,6514
11.01.2022 16:00 - 11.01.2022 17:00,635,635,655,N/A,n/e,n/e,6508,6504,6508
11.01.2022 17:00 - 11.01.2022 18:00,0,0,0,N/A,n/e,n/e,6373,6346,6373
11.01.2022 18:00 - 11.01.2022 19:00,0,0,0,N/A,n/e,n/e,6169,6131,6169
11.01.2022 19:00 - 11.01.2022 20:00,0,0,0,N/A,n/e,n/e,5970,5929,5970
11.01.2022 20:00 - 11.01.2022 21:00,0,0,0,N/A,n/e,n/e,5776,5789,5776
11.01.2022 21:00 - 11.01.2022 22:00,0,0,0,N/A,n/e,n/e,5608,5626,5608
11.01.2022 22:00 - 11.01.2022 23:00,0,0,0,N/A,n/e,n/e,5525,5563,5525
11.01.2022 23:00 - 12.01.2022 00:00,0,0,0,N/A,n/e,n/e,5208,5217,5208
12.01.2022 00:00 - 12.01.2022 01:00,0,0,0,N/A,n/e,n/e,5294,5294,5294
12.01.2022 01:00 - 12.01.2022 02:00,0,0,0,N/A,n/e,n/e,5061,5061,5061
12.01.2022 02:00 - 12.01.2022 03:00,0,0,0,N/A,n/e,n/e,4848,4848,4848
12.01.2022 03:00 - 12.01.2022 04:00,0,0,0,N/A,n/e,n/e,4720,4720,4720
12.01.2022 04:00 - 12.01.2022 05:00,0,0,0,N/A,n/e,n/e,4495,4495,4495
12.01.2022 05:00 - 12.01.2022 06:00,0,0,0,N/A,n/e,n/e,4488,4488,4488
12.01.2022 06:00 - 12.01.2022 07:00,0,0,0,N/A,n/e,n/e,4378,4378,4378
12.01.2022 07:00 - 12.01.2022 08:00,43,43,43,N/A,n/e,n/e,4330,4330,4330
12.01.2022 08:00 - 12.01.2022 09:00,1057,1057,1023,N/A,n/e,n/e,4184,4198,4184
12.01.2022 09:00 - 12.01.2022 10:00,3204,3204,3130,N/A,n/e,n/e,4130,4151,4130
12.01.2022 10:00 - 12.01.2022 11:00,5190,5190,5093,N/A,n/e,n/e,4160,4170,4160
12.01.2022 11:00 - 12.01.2022 12:00,6344,6344,6282,N/A,n/e,n/e,4390,4405,4390
12.01.2022 12:00 - 12.01.2022 13:00,6609,6609,6595,N/A,n/e,n/e,4739,4765,4739
12.01.2022 13:00 - 12.01.2022 14:00,6165,6165,6173,N/A,n/e,n/e,4954,4991,4954
12.01.2022 14:00 - 12.01.2022 15:00,4881,4881,4875,N/A,n/e,n/e,4975,5001,4975
12.01.2022 15:00 - 12.01.2022 16:00,2776,2776,2764,N/A,n/e,n/e,4889,4898,4889
12.01.2022 16:00 - 12.01.2022 17:00,682,682,676,N/A,n/e,n/e,4755,4760,4755
12.01.2022 17:00 - 12.01.2022 18:00,0,0,0,N/A,n/e,n/e,4764,4769,4764
12.01.2022 18:00 - 12.01.2022 19:00,0,0,0,N/A,n/e,n/e,4649,4645,4649
12.01.2022 19:00 - 12.01.2022 20:00,0,0,0,N/A,n/e,n/e,4612,4605,4612
12.01.2022 20:00 - 12.01.2022 21:00,0,0,0,N/A,n/e,n/e,4571,4574,4571
12.01.2022 21:00 - 12.01.2022 22:00,0,0,0,N/A,n/e,n/e,4603,4599,4603
12.01.2022 22:00 - 12.01.2022 23:00,0,0,0,N/A,n/e,n/e,4529,4546,4529
12.01.2022 23:00 - 13.01.2022 00:00,0,0,0,N/A,n/e,n/e,4348,4343,4348
13.01.2022 00:00 - 13.01.2022 01:00,0,0,0,N/A,n/e,n/e,4528,4528,4528
13.01.2022 01:00 - 13.01.2022 02:00,0,0,0,N/A,n/e,n/e,4506,4506,4506
13.01.2022 02:00 - 13.01.2022 03:00,0,0,0,N/A,n/e,n/e,4501,4501,4501
13.01.2022 03:00 - 13.01.2022 04:00,0,0,0,N/A,n/e,n/e,4420,4420,4420
13.01.2022 04:00 - 13.01.2022 05:00,0,0,0,N/A,n/e,n/e,4302,4302,4302
13.01.2022 05:00 - 13.01.2022 06:00,0,0,0,N/A,n/e,n/e,4218,4218,4218
13.01.2022 06:00 - 13.01.2022 07:00,0,0,0,N/A,n/e,n/e,4167,4167,4167
13.01.2022 07:00 - 13.01.2022 08:00,58,58,58,N/A,n/e,n/e,4095,4095,4095
13.01.2022 08:00 - 13.01.2022 09:00,1330,1330,1329,N/A,n/e,n/e,4077,4093,4077
13.01.2022 09:00 - 13.01.2022 10:00,3790,3790,3788,N/A,n/e,n/e,4215,4229,4215
13.01.2022 10:00 - 13.01.2022 11:00,5955,5955,5953,N/A,n/e,n/e,4374,4430,4374
13.01.2022 11:00 - 13.01.2022 12:00,7228,7228,7228,N/A,n/e,n/e,4413,4460,4413
13.01.2022 12:00 - 13.01.2022 13:00,7589,7589,7589,N/A,n/e,n/e,4465,4523,4465
13.01.2022 13:00 - 13.01.2022 14:00,7134,7134,7135,N/A,n/e,n/e,4513,4583,4513
13.01.2022 14:00 - 13.01.2022 15:00,5706,5706,5707,N/A,n/e,n/e,4549,4609,4549
13.01.2022 15:00 - 13.01.2022 16:00,3315,3315,3316,N/A,n/e,n/e,4454,4435,4454
13.01.2022 16:00 - 13.01.2022 17:00,850,850,849,N/A,n/e,n/e,4237,4235,4237
13.01.2022 17:00 - 13.01.2022 18:00,0,0,0,N/A,n/e,n/e,4038,4035,4038
13.01.2022 18:00 - 13.01.2022 19:00,0,0,0,N/A,n/e,n/e,3926,3953,3926
13.01.2022 19:00 - 13.01.2022 20:00,0,0,0,N/A,n/e,n/e,3689,3733,3689
13.01.2022 20:00 - 13.01.2022 21:00,0,0,0,N/A,n/e,n/e,3604,3629,3604
13.01.2022 21:00 - 13.01.2022 22:00,0,0,0,N/A,n/e,n/e,3522,3508,3522
13.01.2022 22:00 - 13.01.2022 23:00,0,0,0,N/A,n/e,n/e,3363,3339,3363
13.01.2022 23:00 - 14.01.2022 00:00,0,0,0,N/A,n/e,n/e,3251,3248,3251
14.01.2022 00:00 - 14.01.2022 01:00,0,0,0,N/A,n/e,n/e,3371,3371,3371
14.01.2022 01:00 - 14.01.2022 02:00,0,0,0,N/A,n/e,n/e,3269,3269,3269
14.01.2022 02:00 - 14.01.2022 03:00,0,0,0,N/A,n/e,n/e,3132,3132,3132
14.01.2022 03:00 - 14.01.2022 04:00,0,0,0,N/A,n/e,n/e,3002,3002,3002
14.01.2022 04:00 - 14.01.2022 05:00,0,0,0,N/A,n/e,n/e,2921,2921,2921
14.01.2022 05:00 - 14.01.2022 06:00,0,0,0,N/A,n/e,n/e,2721,2721,2721
14.01.2022 06:00 - 14.01.2022 07:00,0,0,0,N/A,n/e,n/e,2624,2624,2624
14.01.2022 07:00 - 14.01.2022 08:00,73,73,73,N/A,n/e,n/e,2446,2446,2446
14.01.2022 08:00 - 14.01.2022 09:00,1428,1428,1428,N/A,n/e,n/e,2104,2104,2104
14.01.2022 09:00 - 14.01.2022 10:00,4006,4006,4006,N/A,n/e,n/e,1767,1767,1767
14.01.2022 10:00 - 14.01.2022 11:00,6229,6229,6229,N/A,n/e,n/e,1598,1598,1598
14.01.2022 11:00 - 14.01.2022 12:00,7480,7480,7480,N/A,n/e,n/e,1689,1689,1689
14.01.2022 12:00 - 14.01.2022 13:00,7790,7790,7790,N/A,n/e,n/e,1743,1743,1743
14.01.2022 13:00 - 14.01.2022 14:00,7285,7285,7285,N/A,n/e,n/e,1812,1812,1812
14.01.2022 14:00 - 14.01.2022 15:00,5800,5800,5800,N/A,n/e,n/e,1804,1804,1804
14.01.2022 15:00 - 14.01.2022 16:00,3370,3370,3370,N/A,n/e,n/e,1821,1821,1821
14.01.2022 16:00 - 14.01.2022 17:00,923,923,923,N/A,n/e,n/e,1901,1865,1901
14.01.2022 17:00 - 14.01.2022 18:00,0,0,0,N/A,n/e,n/e,2089,2043,2089
14.01.2022 18:00 - 14.01.2022 19:00,0,0,0,N/A,n/e,n/e,2293,2227,2293
14.01.2022 19:00 - 14.01.2022 20:00,0,0,0,N/A,n/e,n/e,2437,2336,2437
14.01.2022 20:00 - 14.01.2022 21:00,0,0,0,N/A,n/e,n/e,2414,2357,2414
14.01.2022 21:00 - 14.01.2022 22:00,0,0,0,N/A,n/e,n/e,2441,2409,2441
14.01.2022 22:00 - 14.01.2022 23:00,0,0,0,N/A,n/e,n/e,2513,2509,2513
14.01.2022 23:00 - 15.01.2022 00:00,0,0,0,N/A,n/e,n/e,2573,2555,2573
15.01.2022 00:00 - 15.01.2022 01:00,0,0,0,N/A,n/e,n/e,2698,2698,2698
15.01.2022 01:00 - 15.01.2022 02:00,0,0,0,N/A,n/e,n/e,2734,2734,2734
15.01.2022 02:00 - 15.01.2022 03:00,0,0,0,N/A,n/e,n/e,2867,2867,2867
15.01.2022 03:00 - 15.01.2022 04:00,0,0,0,N/A,n/e,n/e,3002,3002,3002
15.01.2022 04:00 - 15.01.2022 05:00,0,0,0,N/A,n/e,n/e,3146,3146,3146
15.01.2022 05:00 - 15.01.2022 06:00,0,0,0,N/A,n/e,n/e,3168,3168,3168
15.01.2022 06:00 - 15.01.2022 07:00,0,0,0,N/A,n/e,n/e,3162,3162,3162
15.01.2022 07:00 - 15.01.2022 08:00,46,46,46,N/A,n/e,n/e,3212,3212,3212
15.01.2022 08:00 - 15.01.2022 09:00,1144,1144,1131,N/A,n/e,n/e,2993,2975,2993
15.01.2022 09:00 - 15.01.2022 10:00,3344,3344,3328,N/A,n/e,n/e,2720,2704,2720
15.01.2022 10:00 - 15.01.2022 11:00,5321,5321,5317,N/A,n/e,n/e,2528,2512,2528
15.01.2022 11:00 - 15.01.2022 12:00,6612,6612,6592,N/A,n/e,n/e,2477,2441,2477
15.01.2022 12:00 - 15.01.2022 13:00,6930,6930,6937,N/A,n/e,n/e,2442,2418,2442
15.01.2022 13:00 - 15.01.2022 14:00,6458,6458,6416,N/A,n/e,n/e,2415,2399,2415
15.01.2022 14:00 - 15.01.2022 15:00,4921,4921,4795,N/A,n/e,n/e,2348,2328,2348
15.01.2022 15:00 - 15.01.2022 16:00,2692,2692,2550,N/A,n/e,n/e,2247,2229,2247
15.01.2022 16:00 - 15.01.2022 17:00,777,777,745,N/A,n/e,n/e,2042,2022,2042
15.01.2022 17:00 - 15.01.2022 18:00,9,9,9,N/A,n/e,n/e,2152,2148,2152
15.01.2022 18:00 - 15.01.2022 19:00,0,0,0,N/A,n/e,n/e,2191,2183,2191
15.01.2022 19:00 - 15.01.2022 20:00,0,0,0,N/A,n/e,n/e,2198,2184,2198
15.01.2022 20:00 - 15.01.2022 21:00,0,0,0,N/A,n/e,n/e,2080,2068,2080
15.01.2022 21:00 - 15.01.2022 22:00,0,0,0,N/A,n/e,n/e,1953,1938,1953
15.01.2022 22:00 - 15.01.2022 23:00,0,0,0,N/A,n/e,n/e,1724,1693,1724
15.01.2022 23:00 - 16.01.2022 00:00,0,0,0,N/A,n/e,n/e,1521,1522,1521
16.01.2022 00:00 - 16.01.2022 01:00,0,0,0,N/A,n/e,n/e,1285,1285,1285
16.01.2022 01:00 - 16.01.2022 02:00,0,0,0,N/A,n/e,n/e,1076,1076,1076
16.01.2022 02:00 - 16.01.2022 03:00,0,0,0,N/A,n/e,n/e,907,907,907
16.01.2022 03:00 - 16.01.2022 04:00,0,0,0,N/A,n/e,n/e,799,799,799
16.01.2022 04:00 - 16.01.2022 05:00,0,0,0,N/A,n/e,n/e,718,718,718
16.01.2022 05:00 - 16.01.2022 06:00,0,0,0,N/A,n/e,n/e,628,628,628
16.01.2022 06:00 - 16.01.2022 07:00,0,0,0,N/A,n/e,n/e,530,530,530
16.01.2022 07:00 - 16.01.2022 08:00,89,89,89,N/A,n/e,n/e,434,434,434
16.01.2022 08:00 - 16.01.2022 09:00,1406,1406,1098,N/A,n/e,n/e,330,326,330
16.01.2022 09:00 - 16.01.2022 10:00,3730,3730,3297,N/A,n/e,n/e,267,264,267
16.01.2022 10:00 - 16.01.2022 11:00,5752,5752,5174,N/A,n/e,n/e,222,219,222
16.01.2022 11:00 - 16.01.2022 12:00,6981,6981,6322,N/A,n/e,n/e,240,239,240
16.01.2022 12:00 - 16.01.2022 13:00,7388,7388,6676,N/A,n/e,n/e,310,309,310
16.01.2022 13:00 - 16.01.2022 14:00,7022,7022,6308,N/A,n/e,n/e,404,404,404
16.01.2022 14:00 - 16.01.2022 15:00,5705,5705,4843,N/A,n/e,n/e,526,528,526
16.01.2022 15:00 - 16.01.2022 16:00,3395,3395,2659,N/A,n/e,n/e,648,649,648
16.01.2022 16:00 - 16.01.2022 17:00,971,971,811,N/A,n/e,n/e,770,768,770
16.01.2022 17:00 - 16.01.2022 18:00,0,0,11,N/A,n/e,n/e,868,863,868
16.01.2022 18:00 - 16.01.2022 19:00,0,0,0,N/A,n/e,n/e,1006,995,1006
16.01.2022 19:00 - 16.01.2022 20:00,0,0,0,N/A,n/e,n/e,1171,1156,1171
16.01.2022 20:00 - 16.01.2022 21:00,0,0,0,N/A,n/e,n/e,1333,1325,1333
16.01.2022 21:00 - 16.01.2022 22:00,0,0,0,N/A,n/e,n/e,1520,1519,1520
16.01.2022 22:00 - 16.01.2022 23:00,0,0,0,N/A,n/e,n/e,1783,1781,1783
16.01.2022 23:00 - 17.01.2022 00:00,0,0,0,N/A,n/e,n/e,1782,1783,1782
17.01.2022 00:00 - 17.01.2022 01:00,0,0,0,N/A,n/e,n/e,1873,1873,1873
17.01.2022 01:00 - 17.01.2022 02:00,0,0,0,N/A,n/e,n/e,1942,1942,1942
17.01.2022 02:00 - 17.01.2022 03:00,0,0,0,N/A,n/e,n/e,1883,1883,1883
17.01.2022 03:00 - 17.01.2022 04:00,0,0,0,N/A,n/e,n/e,1797,1797,1797
17.01.2022 04:00 - 17.01.2022 05:00,0,0,0,N/A,n/e,n/e,1772,1772,1772
17.01.2022 05:00 - 17.01.2022 06:00,0,0,0,N/A,n/e,n/e,1672,1672,1672
17.01.2022 06:00 - 17.01.2022 07:00,0,0,0,N/A,n/e,n/e,1594,1594,1594
17.01.2022 07:00 - 17.01.2022 08:00,58,58,58,N/A,n/e,n/e,1566,1566,1566
17.01.2022 08:00 - 17.01.2022 09:00,1179,1179,1158,N/A,n/e,n/e,1510,1519,1510
17.01.2022 09:00 - 17.01.2022 10:00,3347,3347,3320,N/A,n/e,n/e,1412,1418,1412
17.01.2022 10:00 - 17.01.2022 11:00,5299,5299,5295,N/A,n/e,n/e,1371,1394,1371
17.01.2022 11:00 - 17.01.2022 12:00,6490,6490,6523,N/A,n/e,n/e,1605,1620,1605
17.01.2022 12:00 - 17.01.2022 13:00,6918,6918,6965,N/A,n/e,n/e,1789,1797,1789
17.01.2022 13:00 - 17.01.2022 14:00,6636,6636,6667,N/A,n/e,n/e,1957,1947,1957
17.01.2022 14:00 - 17.01.2022 15:00,5430,5430,5441,N/A,n/e,n/e,1941,1953,1941
17.01.2022 15:00 - 17.01.2022 16:00,3276,3276,3278,N/A,n/e,n/e,1909,1916,1909
17.01.2022 16:00 - 17.01.2022 17:00,973,973,972,N/A,n/e,n/e,1838,1814,1838
17.01.2022 17:00 - 17.01.2022 18:00,0,0,0,N/A,n/e,n/e,1797,1795,1797
17.01.2022 18:00 - 17.01.2022 19:00,0,0,0,N/A,n/e,n/e,1748,1746,1748
17.01.2022 19:00 - 17.01.2022 20:00,0,0,0,N/A,n/e,n/e,1625,1589,1625
17.01.2022 20:00 - 17.01.2022 21:00,0,0,0,N/A,n/e,n/e,1516,1524,1516
17.01.2022 21:00 - 17.01.2022 22:00,0,0,0,N/A,n/e,n/e,1523,1537,1523
17.01.2022 22:00 - 17.01.2022 23:00,0,0,0,N/A,n/e,n/e,1496,1520,1496
17.01.2022 23:00 - 18.01.2022 00:00,0,0,0,N/A,n/e,n/e,1485,1496,1485
18.01.2022 00:00 - 18.01.2022 01:00,0,0,0,N/A,n/e,n/e,1502,1502,1502
18.01.2022 01:00 - 18.01.2022 02:00,0,0,0,N/A,n/e,n/e,1422,1422,1422
18.01.2022 02:00 - 18.01.2022 03:00,0,0,0,N/A,n/e,n/e,1430,1430,1430
18.01.2022 03:00 - 18.01.2022 04:00,0,0,0,N/A,n/e,n/e,1482,1482,1482
18.01.2022 04:00 - 18.01.2022 05:00,0,0,0,N/A,n/e,n/e,1533,1533,1533
18.01.2022 05:00 - 18.01.2022 06:00,0,0,0,N/A,n/e,n/e,1550,1550,1550
18.01.2022 06:00 - 18.01.2022 07:00,0,0,0,N/A,n/e,n/e,1596,1596,1596
18.01.2022 07:00 - 18.01.2022 08:00,80,80,80,N/A,n/e,n/e,1657,1657,1657
18.01.2022 08:00 - 18.01.2022 09:00,1363,1363,1364,N/A,n/e,n/e,1464,1413,1464
18.01.2022 09:00 - 18.01.2022 10:00,3689,3689,3690,N/A,n/e,n/e,1202,1176,1202
18.01.2022 10:00 - 18.01.2022 11:00,5713,5713,5714,N/A,n/e,n/e,1116,1048,1116
18.01.2022 11:00 - 18.01.2022 12:00,6933,6933,6934,N/A,n/e,n/e,1295,1214,1295
18.01.2022 12:00 - 18.01.2022 13:00,7332,7332,7333,N/A,n/e,n/e,1477,1420,1477
18.01.2022 13:00 - 18.01.2022 14:00,6987,6987,6988,N/A,n/e,n/e,1686,1614,1686
18.01.2022 14:00 - 18.01.2022 15:00,5681,5681,5681,N/A,n/e,n/e,1711,1646,1711
18.01.2022 15:00 - 18.01.2022 16:00,3420,3420,3421,N/A,n/e,n/e,1686,1654,1686
18.01.2022 16:00 - 18.01.2022 17:00,1036,1036,1036,N/A,n/e,n/e,1637,1629,1637
18.01.2022 17:00 - 18.01.2022 18:00,0,0,0,N/A,n/e,n/e,1610,1564,1610
18.01.2022 18:00 - 18.01.2022 19:00,0,0,0,N/A,n/e,n/e,1592,1534,1592
18.01.2022 19:00 - 18.01.2022 20:00,0,0,0,N/A,n/e,n/e,1579,1536,1579
18.01.2022 20:00 - 18.01.2022 21:00,0,0,0,N/A,n/e,n/e,1599,1546,1599
18.01.2022 21:00 - 18.01.2022 22:00,0,0,0,N/A,n/e,n/e,1635,1624,1635
18.01.2022 22:00 - 18.01.2022 23:00,0,0,0,N/A,n/e,n/e,1701,1727,1701
18.01.2022 23:00 - 19.01.2022 00:00,0,0,0,N/A,n/e,n/e,1663,1646,1663
19.01.2022 00:00 - 19.01.2022 01:00,0,0,0,N/A,n/e,n/e,1380,1380,1380
19.01.2022 01:00 - 19.01.2022 02:00,0,0,0,N/A,n/e,n/e,1409,1409,1409
19.01.2022 02:00 - 19.01.2022 03:00,0,0,0,N/A,n/e,n/e,1403,1403,1403
19.01.2022 03:00 - 19.01.2022 04:00,0,0,0,N/A,n/e,n/e,1405,1405,1405
19.01.2022 04:00 - 19.01.2022 05:00,0,0,0,N/A,n/e,n/e,1402,1402,1402
19.01.2022 05:00 - 19.01.2022 06:00,0,0,0,N/A,n/e,n/e,1276,1276,1276
19.01.2022 06:00 - 19.01.2022 07:00,0,0,0,N/A,n/e,n/e,1148,1148,1148
19.01.2022 07:00 - 19.01.2022 08:00,49,49,49,N/A,n/e,n/e,1026,1026,1026
19.01.2022 08:00 - 19.01.2022 09:00,1083,1083,1068,N/A,n/e,n/e,757,759,757
19.01.2022 09:00 - 19.01.2022 10:00,3199,3199,3157,N/A,n/e,n/e,507,521,507
19.01.2022 10:00 - 19.01.2022 11:00,4799,4799,4745,N/A,n/e,n/e,363,362,363
19.01.2022 11:00 - 19.01.2022 12:00,5768,5768,5834,N/A,n/e,n/e,292,286,292
19.01.2022 12:00 - 19.01.2022 13:00,6053,6053,6067,N/A,n/e,n/e,245,244,245
19.01.2022 13:00 - 19.01.2022 14:00,5716,5716,5687,N/A,n/e,n/e,243,245,243
19.01.2022 14:00 - 19.01.2022 15:00,4499,4499,4571,N/A,n/e,n/e,238,237,238
19.01.2022 15:00 - 19.01.2022 16:00,2558,2558,2566,N/A,n/e,n/e,248,248,248
19.01.2022 16:00 - 19.01.2022 17:00,795,795,782,N/A,n/e,n/e,291,291,291
19.01.2022 17:00 - 19.01.2022 18:00,6,6,6,N/A,n/e,n/e,348,345,348
19.01.2022 18:00 - 19.01.2022 19:00,0,0,0,N/A,n/e,n/e,457,456,457
19.01.2022 19:00 - 19.01.2022 20:00,0,0,0,N/A,n/e,n/e,623,622,623
19.01.2022 20:00 - 19.01.2022 21:00,0,0,0,N/A,n/e,n/e,810,804,810
19.01.2022 21:00 - 19.01.2022 22:00,0,0,0,N/A,n/e,n/e,1044,1040,1044
19.01.2022 22:00 - 19.01.2022 23:00,0,0,0,N/A,n/e,n/e,1342,1341,1342
19.01.2022 23:00 - 20.01.2022 00:00,0,0,0,N/A,n/e,n/e,1880,1882,1880
20.01.2022 00:00 - 20.01.2022 01:00,0,0,0,N/A,n/e,n/e,1982,1982,1982
20.01.2022 01:00 - 20.01.2022 02:00,0,0,0,N/A,n/e,n/e,2355,2355,2355
20.01.2022 02:00 - 20.01.2022 03:00,0,0,0,N/A,n/e,n/e,2470,2470,2470
20.01.2022 03:00 - 20.01.2022 04:00,0,0,0,N/A,n/e,n/e,2550,2550,2550
20.01.2022 04:00 - 20.01.2022 05:00,0,0,0,N/A,n/e,n/e,2619,2619,2619
20.01.2022 05:00 - 20.01.2022 06:00,0,0,0,N/A,n/e,n/e,2608,2608,2608
20.01.2022 06:00 - 20.01.2022 07:00,0,0,0,N/A,n/e,n/e,2590,2590,2590
20.01.2022 07:00 - 20.01.2022 08:00,72,72,72,N/A,n/e,n/e,2294,2294,2294
20.01.2022 08:00 - 20.01.2022 09:00,909,909,904,N/A,n/e,n/e,2159,2138,2159
20.01.2022 09:00 - 20.01.2022 10:00,2317,2317,2291,N/A,n/e,n/e,2029,2004,2029
20.01.2022 10:00 - 20.01.2022 11:00,3578,3578,3519,N/A,n/e,n/e,2111,2082,2111
20.01.2022 11:00 - 20.01.2022 12:00,4346,4346,4242,N/A,n/e,n/e,2518,2484,2518
20.01.2022 12:00 - 20.01.2022 13:00,4617,4617,4477,N/A,n/e,n/e,3177,3099,3177
20.01.2022 13:00 - 20.01.2022 14:00,4418,4418,4274,N/A,n/e,n/e,3687,3639,3687
20.01.2022 14:00 - 20.01.2022 15:00,3647,3647,3534,N/A,n/e,n/e,3513,3478,3513
20.01.2022 15:00 - 20.01.2022 16:00,2235,2235,2179,N/A,n/e,n/e,3338,3311,3338
20.01.2022 16:00 - 20.01.2022 17:00,669,669,656,N/A,n/e,n/e,3118,3101,3118
20.01.2022 17:00 - 20.01.2022 18:00,0,0,0,N/A,n/e,n/e,2937,2938,2937
20.01.2022 18:00 - 20.01.2022 19:00,0,0,0,N/A,n/e,n/e,2862,2877,2862
20.01.2022 19:00 - 20.01.2022 20:00,0,0,0,N/A,n/e,n/e,2771,2785,2771
20.01.2022 20:00 - 20.01.2022 21:00,0,0,0,N/A,n/e,n/e,2644,2667,2644
20.01.2022 21:00 - 20.01.2022 22:00,0,0,0,N/A,n/e,n/e,2589,2632,2589
20.01.2022 22:00 - 20.01.2022 23:00,0,0,0,N/A,n/e,n/e,2534,2583,2534
20.01.2022 23:00 - 21.01.2022 00:00,0,0,0,N/A,n/e,n/e,2420,2451,2420
21.01.2022 00:00 - 21.01.2022 01:00,0,0,0,N/A,n/e,n/e,1878,1878,1878
21.01.2022 01:00 - 21.01.2022 02:00,0,0,0,N/A,n/e,n/e,1751,1751,1751
21.01.2022 02:00 - 21.01.2022 03:00,0,0,0,N/A,n/e,n/e,1689,1689,1689
21.01.2022 03:00 - 21.01.2022 04:00,0,0,0,N/A,n/e,n/e,1765,1765,1765
21.01.2022 04:00 - 21.01.2022 05:00,0,0,0,N/A,n/e,n/e,1868,1868,1868
21.01.2022 05:00 - 21.01.2022 06:00,0,0,0,N/A,n/e,n/e,1828,1828,1828
21.01.2022 06:00 - 21.01.2022 07:00,0,0,0,N/A,n/e,n/e,1835,1835,1835
21.01.2022 07:00 - 21.01.2022 08:00,43,43,43,N/A,n/e,n/e,1739,1739,1739
21.01.2022 08:00 - 21.01.2022 09:00,835,835,706,N/A,n/e,n/e,1759,1760,1759
21.01.2022 09:00 - 21.01.2022 10:00,2324,2324,2067,N/A,n/e,n/e,1876,1878,1876
21.01.2022 10:00 - 21.01.2022 11:00,3687,3687,3262,N/A,n/e,n/e,2194,2205,2194
21.01.2022 11:00 - 21.01.2022 12:00,4591,4591,4217,N/A,n/e,n/e,2538,2555,2538
21.01.2022 12:00 - 21.01.2022 13:00,4956,4956,4553,N/A,n/e,n/e,3053,3066,3053
21.01.2022 13:00 - 21.01.2022 14:00,4727,4727,4288,N/A,n/e,n/e,3486,3510,3486
21.01.2022 14:00 - 21.01.2022 15:00,3864,3864,3313,N/A,n/e,n/e,3604,3619,3604
21.01.2022 15:00 - 21.01.2022 16:00,2375,2375,1854,N/A,n/e,n/e,3525,3526,3525
21.01.2022 16:00 - 21.01.2022 17:00,786,786,593,N/A,n/e,n/e,3365,3372,3365
21.01.2022 17:00 - 21.01.2022 18:00,0,0,3,N/A,n/e,n/e,3141,3183,3141
21.01.2022 18:00 - 21.01.2022 19:00,0,0,0,N/A,n/e,n/e,3046,3107,3046
21.01.2022 19:00 - 21.01.2022 20:00,0,0,0,N/A,n/e,n/e,3008,3036,3008
21.01.2022 20:00 - 21.01.2022 21:00,0,0,0,N/A,n/e,n/e,3023,2997,3023
21.01.2022 21:00 - 21.01.2022 22:00,0,0,0,N/A,n/e,n/e,3119,3121,3119
21.01.2022 22:00 - 21.01.2022 23:00,0,0,0,N/A,n/e,n/e,3295,3294,3295
21.01.2022 23:00 - 22.01.2022 00:00,0,0,0,N/A,n/e,n/e,3355,3359,3355
22.01.2022 00:00 - 22.01.2022 01:00,0,0,0,N/A,n/e,n/e,3714,3714,3714
22.01.2022 01:00 - 22.01.2022 02:00,0,0,0,N/A,n/e,n/e,3693,3693,3693
22.01.2022 02:00 - 22.01.2022 03:00,0,0,0,N/A,n/e,n/e,3572,3572,3572
22.01.2022 03:00 - 22.01.2022 04:00,0,0,0,N/A,n/e,n/e,3305,3305,3305
22.01.2022 04:00 - 22.01.2022 05:00,0,0,0,N/A,n/e,n/e,2952,2952,2952
22.01.2022 05:00 - 22.01.2022 06:00,0,0,0,N/A,n/e,n/e,2664,2664,2664
22.01.2022 06:00 - 22.01.2022 07:00,0,0,0,N/A,n/e,n/e,2317,2317,2317
22.01.2022 07:00 - 22.01.2022 08:00,61,61,48,N/A,n/e,n/e,2117,2117,2117
22.01.2022 08:00 - 22.01.2022 09:00,1344,1344,1134,N/A,n/e,n/e,1766,1781,1766
22.01.2022 09:00 - 22.01.2022 10:00,3655,3655,3345,N/A,n/e,n/e,1506,1522,1506
22.01.2022 10:00 - 22.01.2022 11:00,5712,5712,5222,N/A,n/e,n/e,1387,1401,1387
22.01.2022 11:00 - 22.01.2022 12:00,6989,6989,6524,N/A,n/e,n/e,1265,1277,1265
